"","전용면적...","거래금액.만원.","층","건축년도","동네","동내"
"3322",128.9491,"22,000",2,2008,"조치원읍","6"
"3323",84.6641,"19,500",7,2008,"조치원읍","6"
"3324",84.6641,"17,600",2,2008,"조치원읍","6"
"3325",84.9424,"42,000",23,2014,"종촌동","1"
"3326",59.9383,"29,900",10,2014,"종촌동","1"
"3327",84.62,"29,650",1,2012,"한솔동","7"
"3328",114.14,"39,000",17,2012,"한솔동","7"
"3329",84.12,"37,000",15,2012,"한솔동","7"
"3330",84.6583,"34,700",14,2015,"고운동","2"
"3331",96.1416,"35,000",3,2015,"아름동","3"
"3332",84.7067,"19,300",3,2013,"조치원읍","6"
"3333",130.7832,"23,500",13,2008,"조치원읍","6"
"3334",84.663,"37,000",20,2014,"종촌동","1"
"3335",84.11,"33,000",12,2012,"한솔동","7"
"3336",84.39,"37,500",9,2012,"한솔동","7"
"3337",59.972,"20,000",9,2015,"고운동","2"
"3338",59.972,"22,000",14,2015,"고운동","2"
"3339",130.7832,"20,000",5,2008,"조치원읍","6"
"3340",84.974,"19,200",1,2008,"조치원읍","6"
"3341",128.9491,"23,300",5,2008,"조치원읍","6"
"3342",119.86,"47,000",19,2011,"한솔동","7"
"3343",59.8652,"24,800",3,2014,"고운동","2"
"3344",43.008,"9,200",8,2000,"금남면","14"
"3345",29.8957,"10,400",3,2015,"나성동","11"
"3346",83.256,"11,500",4,2003,"조치원읍","6"
"3347",33.29,"11,570",6,2015,"나성동","11"
"3348",59.999,"12,500",5,1996,"조치원읍","6"
"3349",84.9915,"36,000",6,2013,"종촌동","1"
"3350",21.59,"8,200",6,2015,"나성동","11"
"3351",49.29,"11,900",7,1999,"조치원읍","6"
"3352",84.6641,"19,500",11,2008,"조치원읍","6"
"3353",59.9383,"29,500",19,2014,"종촌동","1"
"3354",59.972,"24,200",8,2015,"고운동","2"
"3355",59.9013,"26,800",20,2015,"고운동","2"
"3356",74.77,"24,600",1,2015,"고운동","2"
"3357",43.008,"9,700",8,2000,"금남면","14"
"3358",84.9901,"37,500",3,2017,"보람동","0"
"3359",84.9968,"34,800",16,2015,"아름동","3"
"3360",84.6641,"20,100",10,2008,"조치원읍","6"
"3361",84.6641,"19,700",9,2008,"조치원읍","6"
"3362",134.45,"19,000",18,1996,"조치원읍","6"
"3363",108.3993,"46,000",7,2014,"종촌동","1"
"3364",84.11,"29,300",1,2012,"한솔동","7"
"3365",59.9809,"24,000",2,2015,"고운동","2"
"3366",59.937,"24,700",3,2015,"고운동","2"
"3367",84.8768,"22,500",14,2007,"금남면","14"
"3368",59.9283,"37,000",8,2017,"새롬동","18"
"3369",59.4544,"24,500",1,2017,"소담동","13"
"3370",79.626,"13,700",6,2002,"연서면","5"
"3371",59.9159,"26,250",9,2015,"고운동","2"
"3372",84.8668,"32,000",11,2015,"고운동","2"
"3373",43.008,"9,500",12,2000,"금남면","14"
"3374",59.4,"6,250",12,1996,"소정면","17"
"3375",99.9576,"35,000",28,2015,"아름동","3"
"3376",96.1416,"46,000",27,2015,"아름동","3"
"3377",104.9044,"19,000",6,2007,"조치원읍","6"
"3378",101.54,"35,000",5,2012,"한솔동","7"
"3379",73.9816,"32,800",12,2015,"고운동","2"
"3380",22.686,"8,500",5,2013,"나성동","11"
"3381",74.5191,"30,500",17,2014,"아름동","3"
"3382",99.9834,"35,700",8,2015,"아름동","3"
"3383",83.256,"12,600",8,2003,"조치원읍","6"
"3384",84.6641,"18,000",7,2008,"조치원읍","6"
"3385",43.008,"9,500",5,2000,"금남면","14"
"3386",84.8568,"32,000",29,2014,"아름동","3"
"3387",144.2557,"26,000",11,2006,"조치원읍","6"
"3388",101.31,"16,800",10,1996,"조치원읍","6"
"3389",44.99,"20,850",1,2014,"도담동","8"
"3390",84.9899,"33,400",16,2015,"아름동","3"
"3391",19.933,"13,200",9,2014,"어진동","4"
"3392",118.198,"26,000",5,2008,"조치원읍","6"
"3393",84.96,"10,500",2,1994,"조치원읍","6"
"3394",84.994,"41,300",24,2014,"종촌동","1"
"3395",59.9383,"30,500",13,2014,"종촌동","1"
"3396",35.193,"13,400",5,2014,"나성동","11"
"3397",59.97,"32,000",13,2014,"도담동","8"
"3398",84.73,"52,000",10,2013,"어진동","4"
"3399",39.3,"4,950",5,1989,"조치원읍","6"
"3400",25.828,"3,600",14,2002,"조치원읍","6"
"3401",84.62,"29,500",1,2012,"한솔동","7"
"3402",59.97,"32,500",9,2014,"도담동","8"
"3403",59.86,"7,000",13,2002,"부강면","12"
"3404",84.914,"37,000",17,2015,"아름동","3"
"3405",59.9602,"35,000",8,2017,"새롬동","18"
"3406",152.785,"25,200",7,2013,"조치원읍","6"
"3407",84.9915,"32,500",2,2013,"종촌동","1"
"3408",59.9383,"27,300",4,2014,"종촌동","1"
"3409",84.62,"30,650",2,2012,"한솔동","7"
"3410",43.008,"9,900",13,2000,"금남면","14"
"3411",120.5051,"56,800",11,2017,"새롬동","18"
"3412",96.1416,"37,500",13,2015,"아름동","3"
"3413",39.3,"5,000",5,1989,"조치원읍","6"
"3414",58.35,"5,600",1,1991,"조치원읍","6"
"3415",49.29,"12,000",19,1999,"조치원읍","6"
"3416",59.76,"9,700",11,1996,"조치원읍","6"
"3417",35.193,"12,550",8,2014,"나성동","11"
"3418",39.97,"5,500",1,1991,"조치원읍","6"
"3419",59.999,"12,000",14,1996,"조치원읍","6"
"3420",74.94,"27,350",5,2015,"종촌동","1"
"3421",114.16,"38,500",15,2012,"한솔동","7"
"3422",114.16,"34,200",2,2012,"한솔동","7"
"3423",84.08,"30,500",19,2012,"한솔동","7"
"3424",43.008,"9,150",3,2000,"금남면","14"
"3425",43.008,"7,800",1,2000,"금남면","14"
"3426",43.008,"10,000",5,2000,"금남면","14"
"3427",84.99,"56,000",7,2013,"어진동","4"
"3428",79.626,"13,150",4,2002,"연서면","5"
"3429",39.97,"5,400",4,1991,"조치원읍","6"
"3430",43.008,"9,750",4,2000,"금남면","14"
"3431",20.17,"9,700",8,2015,"도담동","8"
"3432",59.9789,"27,700",8,2015,"아름동","3"
"3433",84.9911,"37,700",25,2015,"종촌동","1"
"3434",59.9383,"30,000",7,2014,"종촌동","1"
"3435",84.986,"29,950",12,2015,"고운동","2"
"3436",59.9013,"25,900",12,2015,"고운동","2"
"3437",84.98,"40,200",9,2014,"도담동","8"
"3438",84.9899,"34,000",9,2015,"아름동","3"
"3439",59.76,"9,200",3,1997,"전의면","15"
"3440",105.5944,"22,000",13,2008,"조치원읍","6"
"3441",84.6641,"18,500",5,2008,"조치원읍","6"
"3442",84.8668,"33,000",23,2015,"고운동","2"
"3443",74.77,"30,000",13,2015,"고운동","2"
"3444",74.5191,"30,500",12,2014,"아름동","3"
"3445",84.9375,"33,800",6,2013,"아름동","3"
"3446",59.858,"10,200",6,2002,"연서면","5"
"3447",49.32,"5,800",3,1994,"전동면","16"
"3448",84.6641,"19,500",5,2008,"조치원읍","6"
"3449",59.999,"14,200",3,1996,"조치원읍","6"
"3450",59.614,"29,000",10,2013,"종촌동","1"
"3451",84.9915,"35,800",8,2013,"종촌동","1"
"3452",59.9349,"27,900",11,2014,"종촌동","1"
"3453",96.283,"45,000",4,2014,"종촌동","1"
"3454",84.924,"38,900",18,2014,"종촌동","1"
"3455",84.18,"37,300",28,2012,"한솔동","7"
"3456",114.61,"47,000",12,2012,"한솔동","7"
"3457",28.007,"8,600",8,2013,"나성동","11"
"3458",84.969,"33,700",1,2015,"도담동","8"
"3459",20.17,"10,520",7,2015,"도담동","8"
"3460",84.98,"36,300",2,2014,"도담동","8"
"3461",59.9789,"29,700",14,2015,"아름동","3"
"3462",101.6828,"23,300",8,2013,"조치원읍","6"
"3463",84.99,"34,250",13,2015,"종촌동","1"
"3464",59.9383,"27,000",2,2014,"종촌동","1"
"3465",43.008,"9,500",11,2000,"금남면","14"
"3466",39.3,"6,270",2,1989,"조치원읍","6"
"3467",39.97,"4,500",5,1991,"조치원읍","6"
"3468",84.9911,"38,900",4,2015,"종촌동","1"
"3469",108.81,"35,000",2,2015,"종촌동","1"
"3470",67.929,"32,000",19,2014,"종촌동","1"
"3471",74.77,"29,700",8,2015,"고운동","2"
"3472",84.9518,"43,000",15,2017,"새롬동","18"
"3473",96.252,"37,000",11,2015,"아름동","3"
"3474",84.8668,"31,000",7,2015,"고운동","2"
"3475",74.77,"25,900",3,2015,"고운동","2"
"3476",59.8676,"16,800",2,2000,"금남면","14"
"3477",59.82,"8,200",13,1992,"부강면","12"
"3478",59.9283,"37,000",10,2017,"새롬동","18"
"3479",59.4,"6,600",3,1996,"소정면","17"
"3480",39.3,"6,000",3,1989,"조치원읍","6"
"3481",84.7,"28,000",5,2012,"한솔동","7"
"3482",59.9013,"25,000",5,2015,"고운동","2"
"3483",24.4951,"10,200",6,2015,"나성동","11"
"3484",118.198,"26,500",17,2008,"조치원읍","6"
"3485",84.7,"28,000",6,2012,"한솔동","7"
"3486",73.9816,"28,300",3,2015,"고운동","2"
"3487",59.98,"32,500",20,2014,"도담동","8"
"3488",125.7081,"23,900",9,2013,"조치원읍","6"
"3489",59.76,"9,300",4,1996,"조치원읍","6"
"3490",84.6641,"19,950",5,2008,"조치원읍","6"
"3491",108.81,"42,400",6,2015,"종촌동","1"
"3492",43.008,"9,900",6,2000,"금남면","14"
"3493",96.252,"34,800",1,2015,"아름동","3"
"3494",84.928,"32,700",8,2014,"아름동","3"
"3495",96.1416,"42,000",17,2015,"아름동","3"
"3496",84.99,"15,300",20,1996,"조치원읍","6"
"3497",134.45,"17,000",2,1996,"조치원읍","6"
"3498",84.9941,"40,000",13,2015,"종촌동","1"
"3499",84.9375,"33,950",20,2014,"아름동","3"
"3500",84.6641,"17,300",4,2008,"조치원읍","6"
"3501",97.994,"59,500",16,2016,"소담동","13"
"3502",84.945,"39,900",5,2015,"도담동","8"
"3503",43.008,"10,200",7,2000,"금남면","14"
"3504",20.17,"9,320",3,2015,"도담동","8"
"3505",43.008,"9,400",15,2000,"금남면","14"
"3506",42.4914,"15,400",8,2016,"나성동","11"
"3507",99.6514,"22,000",3,2013,"조치원읍","6"
"3508",84.696,"37,200",7,2015,"종촌동","1"
"3509",106.76,"60,000",30,2014,"종촌동","1"
"3510",74.77,"26,600",4,2015,"고운동","2"
"3511",74.519,"28,800",7,2013,"아름동","3"
"3512",55.4369,"6,800",1,2002,"장군면","10"
"3513",84.8375,"18,500",12,2008,"조치원읍","6"
"3514",84.7,"39,000",7,2012,"한솔동","7"
"3515",59.9917,"28,000",15,2015,"고운동","2"
"3516",84.916,"46,000",13,2014,"도담동","8"
"3517",84.9727,"36,700",8,2013,"아름동","3"
"3518",99.6514,"23,000",7,2013,"조치원읍","6"
"3519",84.974,"22,800",5,2008,"조치원읍","6"
"3520",84.976,"21,000",7,2008,"조치원읍","6"
"3521",120.6371,"21,000",12,2008,"조치원읍","6"
"3522",84.9424,"38,000",14,2014,"종촌동","1"
"3523",43.008,"9,000",12,2000,"금남면","14"
"3524",26.7,"9,400",3,2015,"나성동","11"
"3525",49.77,"7,200",14,1994,"부강면","12"
"3526",118.198,"24,900",6,2008,"조치원읍","6"
"3527",84.8058,"19,300",7,2008,"조치원읍","6"
"3528",84.815,"40,000",10,2013,"종촌동","1"
"3529",84.08,"28,500",8,2012,"한솔동","7"
"3530",59.8808,"30,800",16,2015,"도담동","8"
"3531",109.9692,"87,000",16,2016,"보람동","0"
"3532",84.9727,"35,000",4,2014,"아름동","3"
"3533",114.6,"49,000",17,2012,"한솔동","7"
"3534",84.7,"37,500",8,2012,"한솔동","7"
"3535",84.606,"29,000",19,2015,"고운동","2"
"3536",59.9853,"24,800",10,2014,"고운동","2"
"3537",43.008,"8,100",1,2000,"금남면","14"
"3538",84.969,"37,500",8,2015,"도담동","8"
"3539",84.757,"48,000",15,2014,"도담동","8"
"3540",84.9727,"38,000",3,2014,"아름동","3"
"3541",84.914,"40,500",9,2015,"아름동","3"
"3542",84.9228,"20,000",1,2006,"조치원읍","6"
"3543",84.663,"39,500",23,2014,"종촌동","1"
"3544",79.5988,"29,500",8,2014,"고운동","2"
"3545",84.6583,"31,700",4,2015,"고운동","2"
"3546",26.487,"8,300",6,2013,"나성동","11"
"3547",84.9727,"37,900",7,2014,"아름동","3"
"3548",99.9576,"37,000",27,2015,"아름동","3"
"3549",125.542,"22,800",2,2013,"조치원읍","6"
"3550",84.9893,"31,000",1,2014,"종촌동","1"
"3551",59.9474,"29,210",8,2014,"종촌동","1"
"3552",84.7,"28,500",16,2012,"한솔동","7"
"3553",114.14,"38,000",3,2012,"한솔동","7"
"3554",84.986,"32,500",4,2015,"고운동","2"
"3555",84.98,"31,000",8,2015,"고운동","2"
"3556",19.1676,"9,000",4,2014,"도담동","8"
"3557",99.6514,"22,500",11,2013,"조치원읍","6"
"3558",49.29,"12,000",20,1999,"조치원읍","6"
"3559",144.2557,"26,000",15,2006,"조치원읍","6"
"3560",84.95,"33,900",13,2015,"종촌동","1"
"3561",114.61,"51,000",22,2012,"한솔동","7"
"3562",59.465,"23,000",2,2015,"고운동","2"
"3563",84.893,"47,800",11,2014,"도담동","8"
"3564",84.914,"36,700",13,2015,"아름동","3"
"3565",41.328,"5,300",9,2001,"연동면","9"
"3566",39.69,"4,900",5,1989,"조치원읍","6"
"3567",49.29,"10,800",3,1999,"조치원읍","6"
"3568",104.9044,"24,300",11,2006,"조치원읍","6"
"3569",84.6641,"21,200",11,2008,"조치원읍","6"
"3570",59.9013,"40,000",17,2015,"한솔동","7"
"3571",59.9013,"27,000",11,2015,"고운동","2"
"3572",49.77,"7,000",5,1994,"부강면","12"
"3573",59.999,"13,000",14,1996,"조치원읍","6"
"3574",84.62,"33,300",7,2012,"한솔동","7"
"3575",59.972,"24,400",6,2015,"고운동","2"
"3576",59.97,"31,800",18,2014,"도담동","8"
"3577",101.31,"15,900",18,1996,"조치원읍","6"
"3578",84.606,"29,500",11,2015,"고운동","2"
"3579",35.193,"13,900",8,2014,"나성동","11"
"3580",35.193,"13,900",8,2014,"나성동","11"
"3581",84.757,"48,000",7,2014,"도담동","8"
"3582",96.252,"34,000",9,2015,"아름동","3"
"3583",49.277,"6,800",4,2001,"연동면","9"
"3584",59.98,"6,800",5,1991,"조치원읍","6"
"3585",39.97,"5,100",4,1991,"조치원읍","6"
"3586",84.98,"13,800",6,1996,"조치원읍","6"
"3587",84.9228,"18,800",12,2007,"조치원읍","6"
"3588",59.9159,"26,700",7,2015,"고운동","2"
"3589",84.6583,"32,000",21,2015,"고운동","2"
"3590",20.17,"9,700",8,2015,"도담동","8"
"3591",96.252,"38,700",12,2015,"아름동","3"
"3592",84.9375,"31,700",4,2014,"아름동","3"
"3593",74.519,"31,500",6,2013,"아름동","3"
"3594",84.9968,"45,000",21,2015,"아름동","3"
"3595",84.7067,"20,100",11,2013,"조치원읍","6"
"3596",59.76,"10,000",17,1996,"조치원읍","6"
"3597",84.6641,"19,500",14,2008,"조치원읍","6"
"3598",84.62,"34,000",14,2012,"한솔동","7"
"3599",108.8552,"59,882",22,2017,"새롬동","18"
"3600",84.9727,"38,000",10,2013,"아름동","3"
"3601",45.57,"7,000",2,2001,"전의면","15"
"3602",99.6514,"22,600",9,2013,"조치원읍","6"
"3603",84.9941,"41,500",15,2015,"종촌동","1"
"3604",119.78,"46,000",19,2011,"한솔동","7"
"3605",84.986,"28,500",2,2015,"고운동","2"
"3606",43.008,"9,500",11,2000,"금남면","14"
"3607",84.9779,"50,500",10,2016,"소담동","13"
"3608",84.9539,"32,380",3,2014,"아름동","3"
"3609",99.9834,"34,000",3,2015,"아름동","3"
"3610",19.3525,"11,700",5,2014,"어진동","4"
"3611",49.32,"5,700",1,1994,"전동면","16"
"3612",84.84,"15,700",3,1999,"조치원읍","6"
"3613",105.5594,"22,200",8,2008,"조치원읍","6"
"3614",84.6641,"17,900",8,2008,"조치원읍","6"
"3615",106.76,"47,800",21,2014,"종촌동","1"
"3616",84.815,"39,000",14,2013,"종촌동","1"
"3617",59.89,"26,500",1,2011,"한솔동","7"
"3618",59.9159,"26,200",13,2015,"고운동","2"
"3619",97.994,"60,000",18,2016,"소담동","13"
"3620",84.9539,"33,700",9,2014,"아름동","3"
"3621",84.99,"48,000",2,2013,"어진동","4"
"3622",46.68,"7,000",4,1989,"조치원읍","6"
"3623",84.976,"19,100",18,2008,"조치원읍","6"
"3624",114.03,"39,000",22,2012,"한솔동","7"
"3625",59.9159,"27,000",10,2015,"고운동","2"
"3626",84.8809,"17,000",1,2007,"금남면","14"
"3627",81.78,"14,000",4,2002,"부강면","12"
"3628",84.6641,"20,000",4,2008,"조치원읍","6"
"3629",84.6641,"17,500",7,2008,"조치원읍","6"
"3630",102.78,"53,000",11,2011,"한솔동","7"
"3631",59.9159,"27,000",9,2015,"고운동","2"
"3632",99.9434,"34,900",16,2015,"고운동","2"
"3633",41.328,"5,400",8,2001,"연동면","9"
"3634",39.97,"6,300",2,1991,"조치원읍","6"
"3635",84.728,"19,400",11,2008,"조치원읍","6"
"3636",59.9383,"29,800",27,2014,"종촌동","1"
"3637",84.7,"30,000",24,2012,"한솔동","7"
"3638",84.18,"31,600",16,2012,"한솔동","7"
"3639",18.3,"8,700",3,2014,"도담동","8"
"3640",59.9331,"40,750",14,2017,"새롬동","18"
"3641",49.277,"6,600",9,2001,"연동면","9"
"3642",83.256,"12,400",14,2003,"조치원읍","6"
"3643",39.69,"5,800",1,1989,"조치원읍","6"
"3644",84.9228,"21,400",15,2006,"조치원읍","6"
"3645",84.98,"13,300",9,1996,"조치원읍","6"
"3646",74.98,"29,000",18,2015,"종촌동","1"
"3647",84.9941,"37,800",4,2015,"종촌동","1"
"3648",84.9941,"39,700",10,2015,"종촌동","1"
"3649",59.9159,"24,000",2,2015,"고운동","2"
"3650",59.9058,"25,450",14,2015,"고운동","2"
"3651",95.804,"62,800",12,2015,"도담동","8"
"3652",18.0325,"11,200",7,2014,"어진동","4"
"3653",59.858,"10,500",8,2002,"연서면","5"
"3654",83.256,"12,000",1,2003,"조치원읍","6"
"3655",99.6514,"21,000",5,2013,"조치원읍","6"
"3656",125.7081,"25,900",11,2013,"조치원읍","6"
"3657",84.08,"28,000",7,2012,"한솔동","7"
"3658",84.08,"28,300",5,2012,"한솔동","7"
"3659",107.698,"38,500",10,2015,"고운동","2"
"3660",84.9837,"41,500",23,2016,"고운동","2"
"3661",84.9837,"32,000",5,2014,"아름동","3"
"3662",84.914,"37,500",7,2015,"아름동","3"
"3663",152.785,"26,000",4,2013,"조치원읍","6"
"3664",84.986,"30,800",7,2015,"고운동","2"
"3665",43.008,"9,100",13,2000,"금남면","14"
"3666",71.484,"32,500",9,2015,"아름동","3"
"3667",84.73,"54,200",8,2013,"어진동","4"
"3668",84.974,"19,000",1,2008,"조치원읍","6"
"3669",84.976,"20,500",10,2008,"조치원읍","6"
"3670",84.9941,"37,000",14,2015,"종촌동","1"
"3671",59.614,"29,300",14,2013,"종촌동","1"
"3672",96.31,"40,000",19,2014,"종촌동","1"
"3673",43.008,"9,650",14,2000,"금남면","14"
"3674",96.252,"39,800",10,2015,"아름동","3"
"3675",79.626,"12,750",2,2002,"연서면","5"
"3676",83.256,"12,200",4,2003,"조치원읍","6"
"3677",84.84,"16,500",14,1999,"조치원읍","6"
"3678",84.99,"33,500",6,2015,"종촌동","1"
"3679",84.99,"33,000",16,2015,"종촌동","1"
"3680",106.76,"47,500",26,2014,"종촌동","1"
"3681",119.86,"47,000",20,2011,"한솔동","7"
"3682",84.986,"31,000",8,2015,"고운동","2"
"3683",59.99,"13,000",14,1999,"조치원읍","6"
"3684",130.2173,"23,700",12,2008,"조치원읍","6"
"3685",84.6641,"17,300",3,2008,"조치원읍","6"
"3686",59.614,"29,900",5,2013,"종촌동","1"
"3687",84.89,"28,300",7,2015,"고운동","2"
"3688",101.9478,"41,000",12,2014,"아름동","3"
"3689",84.99,"15,300",8,1996,"조치원읍","6"
"3690",49.29,"11,500",5,1999,"조치원읍","6"
"3691",120.6371,"19,300",10,2008,"조치원읍","6"
"3692",84.99,"15,100",5,1996,"조치원읍","6"
"3693",59.999,"12,800",12,1996,"조치원읍","6"
"3694",106.76,"46,600",29,2014,"종촌동","1"
"3695",59.8676,"18,400",14,2000,"금남면","14"
"3696",59.8808,"31,000",13,2015,"도담동","8"
"3697",59.99,"32,000",7,2014,"도담동","8"
"3698",96.252,"40,500",9,2015,"아름동","3"
"3699",96.252,"37,500",3,2015,"아름동","3"
"3700",84.9837,"32,800",11,2014,"아름동","3"
"3701",39.97,"4,930",1,1991,"조치원읍","6"
"3702",125.542,"21,800",1,2013,"조치원읍","6"
"3703",84.8,"15,000",5,1999,"조치원읍","6"
"3704",84.99,"13,200",2,1996,"조치원읍","6"
"3705",114.16,"35,800",7,2012,"한솔동","7"
"3706",84.606,"29,800",16,2015,"고운동","2"
"3707",74.77,"29,950",20,2015,"고운동","2"
"3708",43.008,"9,500",6,2000,"금남면","14"
"3709",84.857,"42,000",7,2014,"도담동","8"
"3710",74.519,"29,500",5,2013,"아름동","3"
"3711",99.9834,"37,000",14,2015,"아름동","3"
"3712",74.98,"29,150",10,2015,"종촌동","1"
"3713",114.14,"34,900",1,2012,"한솔동","7"
"3714",59.465,"23,000",16,2015,"고운동","2"
"3715",59.8676,"18,500",8,2000,"금남면","14"
"3716",96.1416,"39,000",6,2015,"아름동","3"
"3717",59.76,"9,500",3,1996,"조치원읍","6"
"3718",84.986,"30,800",2,2015,"고운동","2"
"3719",84.8809,"20,100",7,2007,"금남면","14"
"3720",84.945,"43,000",14,2015,"도담동","8"
"3721",84.9238,"36,300",16,2013,"아름동","3"
"3722",17.425,"7,400",2,2014,"어진동","4"
"3723",49.277,"5,800",1,2001,"연동면","9"
"3724",84.6641,"17,400",7,2008,"조치원읍","6"
"3725",59.999,"12,700",11,1996,"조치원읍","6"
"3726",84.9941,"41,000",10,2015,"종촌동","1"
"3727",59.86,"7,800",8,2002,"부강면","12"
"3728",19.3525,"11,800",11,2014,"어진동","4"
"3729",99.6514,"23,200",15,2013,"조치원읍","6"
"3730",84.84,"16,000",10,1999,"조치원읍","6"
"3731",144.2557,"26,000",7,2006,"조치원읍","6"
"3732",84.976,"22,400",7,2008,"조치원읍","6"
"3733",84.994,"41,000",23,2014,"종촌동","1"
"3734",84.9424,"35,900",24,2014,"종촌동","1"
"3735",84.986,"31,000",8,2015,"고운동","2"
"3736",59.972,"25,700",6,2015,"고운동","2"
"3737",84.8809,"19,000",11,2007,"금남면","14"
"3738",81.78,"14,000",3,2002,"부강면","12"
"3739",84.9941,"40,500",9,2015,"종촌동","1"
"3740",108.81,"41,000",7,2015,"종촌동","1"
"3741",84.6583,"34,000",14,2015,"고운동","2"
"3742",59.8808,"30,800",7,2015,"도담동","8"
"3743",59.9853,"32,200",8,2014,"도담동","8"
"3744",79.626,"11,800",10,2002,"연서면","5"
"3745",128.9491,"25,000",5,2008,"조치원읍","6"
"3746",101.45,"44,000",9,2012,"한솔동","7"
"3747",45.98,"25,500",7,2014,"도담동","8"
"3748",59.86,"7,800",10,2002,"부강면","12"
"3749",83.256,"11,000",1,2003,"조치원읍","6"
"3750",84.974,"23,000",15,2008,"조치원읍","6"
"3751",59.76,"8,600",6,1994,"조치원읍","6"
"3752",84.8946,"15,800",4,2008,"조치원읍","6"
"3753",84.6641,"21,000",9,2008,"조치원읍","6"
"3754",59.999,"11,500",9,1996,"조치원읍","6"
"3755",101.31,"15,900",12,1996,"조치원읍","6"
"3756",84.9911,"39,000",8,2015,"종촌동","1"
"3757",84.7,"29,400",26,2012,"한솔동","7"
"3758",84.12,"35,200",12,2012,"한솔동","7"
"3759",149.6,"75,700",29,2012,"한솔동","7"
